,date,S199,S200,S332B,S332BN,S332C,S332D,S332DX1,S12A,S12B,S12C,S12D,S333,S333N,S334,S343A,S343B,S344,S356,S18C_S,S12A_T,S12C_T,S12D_T,S12B_T,S333_T,S334_H,NESRS1,NESRS2,NP205_rain,NP205_stage,P33_rain,P33_stage,NP205_PET,P33_PET,G620_water_level,SWEVER4_stage,TSH_stage,NP62_stage
1200,1/29/2024,77.29,152.88,0,0,0,177.14,0,245,197,477,749,235.83,238.84,0,159.32,216.57,-14.86,394.49,155,9.64,9.76,9.83,9.71,8.48,8.23,7.99,7.99,0,7.127,0,7.277,4.09,4.09,5.99,2.7,2.7,3.69
1201,1/30/2024,76.12,152.88,0,0,0,234.49,0,245,194,473,748,197.52,215.67,0,159.04,214.94,-43.99,393.54,157,9.64,9.75,9.82,9.7,8.48,8.2,7.98,7.98,0,7.116,0,7.262,3.72,3.72,5.97,2.68,2.69,3.68
1202,1/31/2024,76.11,152.88,0,0,0,140.48,0,241,191,471,745,187.44,219.56,0,157.15,212.66,-68.76,393.81,155,9.63,9.74,9.81,9.69,8.28,8.2,7.97,7.98,0,7.105,0,7.253,3.98,3.98,5.96,2.66,2.67,3.67
1203,2/1/2024,76.04,151.21,2.128730159,0,0,150.86,0,240,189,468,743,187.34,226.68,0,155.52,211.21,-50.62,394.94,157,9.63,9.74,9.81,9.68,8.58,8.19,7.97,7.97,0,7.096,0,7.242,3.14,3.14,5.95,2.64,2.66,3.65
1204,2/2/2024,76.01,150.44,4.257460317,0,0,249.52,0,236,188,462,732,194.71,249.01,0,155.34,210.66,-21.54,399.75,123,9.62,9.72,9.79,9.68,8.47,8.19,7.96,7.97,0,7.09,0,7.236,3.4,3.4,5.94,2.63,2.63,3.64
1205,2/3/2024,76.01,150.5,6.386190476,0,0,249.84,0,231,183,455,721,219.68,247.43,0,154.3,209.39,7.53,395.55,141,9.61,9.71,9.77,9.66,8.47,8.2,7.96,7.96,0,7.081,0,7.23,3.87,3.87,5.94,2.61,2.61,3.63
1206,2/4/2024,90.81,150.65,8.514920635,57.84,0,250.34,0,232,184,457,731,172.54,166.55,0,152.43,209.59,36.6,399.3,135,9.61,9.71,9.79,9.67,8.28,8.2,7.99,7.98,0.31,7.085,0.61,7.252,1.68,1.68,5.96,2.63,2.64,3.62
1207,2/5/2024,149.74,150.17,10.64365079,132.1,0,250.32,0,236,190,464,748,167.79,153.22,0,154.22,211.86,65.67,387.19,148,9.64,9.74,9.81,9.69,8.6,8.19,8,7.98,0.22,7.095,0.15,7.277,1.01,1.01,5.97,2.67,2.68,3.63
1208,2/6/2024,150.74,150.69,12.77238095,132.26,0,249.87,0,234,191,465,744,413.53,82.21,0,153.54,211.18,94.74,399.66,193,9.63,9.74,9.8,9.69,8.28,8.25,8.01,7.99,0.01,7.1,0,7.278,3.38,3.38,5.98,2.69,2.69,3.63
1209,2/7/2024,133.12,150.64,14.90111111,17.35,0,249.98,0,231,189,462,744,463.83,0.25,0,153.35,209.47,119.59,396.36,185,9.63,9.73,9.8,9.69,8.48,8.23,8,7.98,0,7.1,0,7.266,4.09,4.09,5.97,2.67,2.69,3.62
1210,2/8/2024,91.6,150.84,17.02984127,0,0,250.25,0,227,185,453,729,425.52,15.16,0,153.74,209.19,121.11,399.46,188,9.61,9.71,9.78,9.67,8.26,8.21,7.99,7.98,0,7.1,0,7.256,3.66,3.66,5.95,2.65,2.68,3.61
1211,2/9/2024,74.94,151,19.15857143,0,0,249.79,0,224,181,446,720,234.31,127.05,0,153.58,207.6,118.96,390.38,181,9.61,9.7,9.76,9.65,8.61,8.19,7.99,7.98,0,7.095,0,7.247,3.35,3.35,5.95,2.64,2.67,3.6
1212,2/10/2024,74.92,150.93,21.28730159,0,0,249.51,0,220,179,439,704,167.32,194.18,0,152.45,206.34,116.8,399.47,135,9.6,9.68,9.73,9.64,8.2,8.18,7.98,7.98,0,7.085,0,7.238,2.82,2.82,5.94,2.62,2.65,3.59
1213,2/11/2024,75.01,150.83,23.41603175,0,0,249.35,0,216,175,432,693,177.54,192.36,0,151.17,203.61,114.63,399.33,125,9.59,9.66,9.72,9.63,8.48,8.18,7.98,7.97,0,7.08,0,7.235,3.25,3.25,5.93,2.61,2.62,3.58
1214,2/12/2024,75,150.71,25.5447619,0,0,249.36,0,209,168,421,668,416.8,123.94,0,149.18,200.61,112.46,399.47,91.6,9.57,9.63,9.67,9.6,8.28,8.23,7.98,7.97,0,7.07,0,7.23,3.55,3.55,5.93,2.6,2.6,3.57
1215,2/13/2024,75.2,150.65,27.67349206,59.99,0,266.69,0,207,168,420,669,340.05,149.11,0,139.78,199.37,110.29,369.4,165,9.57,9.63,9.67,9.6,8.56,8.24,7.97,7.96,0.13,7.065,0,7.231,3.27,3.27,5.92,2.58,2.59,3.55
1216,2/14/2024,74.95,150.61,29.80222222,0,0,321.21,0,204,169,421,680,210.21,182.09,0,141.85,196.92,108.44,399.26,115,9.56,9.64,9.69,9.6,8.14,8.19,7.97,7.96,0,7.06,0.01,7.219,3.23,3.23,5.91,2.57,2.59,3.54
1217,2/15/2024,42.21,137.23,31.93095238,0,0,368.19,0,201,165,416,662,258.3,204.32,0,141.6,195.68,108.71,391.38,127,9.55,9.62,9.66,9.59,8.47,8.19,7.96,7.96,0,7.053,0.03,7.211,3.98,3.98,5.9,2.55,2.57,3.53
1218,2/16/2024,0,126.38,34.05968254,0,0,369.91,0,198,161,410,651,256.85,204.9,0,139.36,193.74,109.39,394.82,132,9.54,9.6,9.65,9.57,8.28,8.2,7.96,7.95,0,7.044,0.03,7.201,3.55,3.55,5.89,2.53,2.55,3.53
1219,2/17/2024,0,0,36.1884127,0,0,369.17,0,193,157,405,639,267.1,226.8,0,136.29,192.54,110.06,395.19,174,9.52,9.58,9.63,9.56,8.53,8.21,7.95,7.95,0,7.033,0.02,7.195,3.1,3.1,5.89,2.52,2.53,3.52
1220,2/18/2024,0,49.9,38.31714286,40.14,0,369.1,0,220,178,444,717,73.99,73.62,0,146.69,204.62,110.74,252.48,258,9.6,9.69,9.76,9.62,8.1,8.25,8.02,7.98,2.04,7.107,1.61,7.276,0.34,0.34,5.94,2.54,2.55,3.56
1221,2/19/2024,56.7,151.74,40.44587302,225.48,0,298.74,0,250,205,494,810,0.15,12.78,0,162.74,224.66,111.41,342.18,273,9.7,9.83,9.9,9.77,8.47,8.24,8.16,8.1,0.07,7.21,0.33,7.38,1.85,1.85,6.05,2.62,2.64,3.65
1222,2/20/2024,111.97,151.53,42.57460317,164.59,0,244.33,0,249,202,490,800,67.73,59.44,0,164.78,224.56,112.08,383.12,203,9.7,9.81,9.89,9.76,8.29,8.21,8.13,8.08,0.01,7.215,0,7.361,4.67,4.67,6.05,2.6,2.64,3.64
1223,2/21/2024,75.38,151.56,44.70333333,69.64,0,306.96,53.46,246,198,485,781,131.67,96.91,0,163.91,221.45,112.76,394.8,170,9.68,9.8,9.86,9.74,8.53,8.22,8.1,8.06,0,7.213,0,7.343,4.62,4.62,6.04,2.58,2.62,3.63
1224,2/22/2024,75.33,151.47,46.83206349,0,0,316.53,63.46,242,194,477,765,130.4,121.95,0,163.02,219.56,112.3,393.41,194,9.67,9.78,9.84,9.74,8.05,8.2,8.07,8.05,0,7.197,0,7.33,4.49,4.49,6.02,2.56,2.59,3.63
1225,2/23/2024,75.26,151.35,48.96079365,0,0,243.42,0,235,186,467,742,127.9,136.83,0,160.04,216.92,107.3,394.08,95.9,9.65,9.75,9.81,9.7,8.48,8.21,8.06,8.02,0,7.185,0.01,7.316,3.68,3.68,6.01,2.55,2.56,3.63
1226,2/24/2024,75.2,151.17,51.08952381,0,0,247.01,0,231,183,460,728,192.5,148.37,0,155.16,213.37,101.12,394.07,114,9.63,9.73,9.79,9.68,8.36,8.21,8.05,8.02,0.08,7.173,0.03,7.306,4.11,4.11,6.01,2.54,2.56,3.62
1227,2/25/2024,75.14,150.96,53.21825397,0,0,242.52,0,226,179,454,715,218.36,155.53,0,153.05,209.6,94.85,393.5,36.3,9.62,9.71,9.77,9.66,8.5,8.21,8.02,8,0,7.157,0,7.294,4.67,4.67,5.99,2.52,2.56,3.61
1228,2/26/2024,74.98,150.8,55.34698413,0,0,222.98,0,223,175,447,698,206.17,179.85,0,151.44,208.04,88.59,393.28,64.1,9.61,9.69,9.74,9.65,8.02,8.2,8.01,7.99,0,7.136,0.01,7.28,4.62,4.62,5.98,2.5,2.54,3.6
1229,2/27/2024,10.16,151.05,57.47571429,0,0,201.33,0,218,173,439,684,181.32,170.88,0,149.58,205.21,82.32,393.35,43.9,9.59,9.67,9.72,9.63,8.47,8.19,8,7.98,0,7.118,0,7.269,4.5,4.5,5.97,2.49,2.52,3.6
1230,2/28/2024,16.36,151.02,59.60444444,0,0,240.25,0,214,170,430,665,253.23,192.17,0,151.04,202.61,77.89,391.29,55.1,9.58,9.64,9.69,9.62,8.8,8.2,7.99,7.98,0.01,7.097,0,7.259,4.43,4.43,5.96,2.47,2.5,3.58
1231,2/29/2024,28.86,150.91,61.7331746,0,0,245.58,0,212,168,424,654,252.73,191.26,0,148.27,199.82,82.31,383.27,105,9.57,9.63,9.67,9.61,8.49,8.2,7.98,7.97,0,7.085,0,7.249,3.68,3.68,5.94,2.46,2.49,3.58
1232,3/1/2024,20,150.96,63.86190476,0,0,245.16,0,207,164,419,645,197.51,171.17,0,142.51,197.43,87.91,395.86,60.7,9.55,9.61,9.66,9.58,8,8.18,7.97,7.97,0,7.075,0,7.239,3.59,3.59,5.93,2.45,2.48,3.57
1233,3/2/2024,24.67,150.96,65.99063492,0,0,247.19,0,202,160,412,632,244.78,237.81,0,140.23,195.8,93.5,395,57.2,9.54,9.59,9.63,9.57,8.48,8.2,7.97,7.95,0,7.065,0,7.231,2.88,2.88,5.92,2.43,2.46,3.56
1234,3/3/2024,17.37,151.28,68.11936508,0,0,245.9,0,199,158,409,623,239.06,229.18,0,138.13,193.66,99.1,395.79,68.9,9.53,9.58,9.62,9.56,8.72,8.2,7.96,7.95,0.11,7.051,0.06,7.225,3.03,3.03,5.91,2.43,2.44,3.55
1235,3/4/2024,73.47,151.36,70.24809524,0,0,246.21,0,199,158,410,625,233.64,216.05,0,136.09,192.58,104.69,400.08,166,9.53,9.58,9.62,9.56,8.55,8.2,7.96,7.96,0,7.05,0,7.226,3.51,3.51,5.9,2.44,2.44,3.55
1236,3/5/2024,76.29,151.51,72.3768254,0,0,243.82,0,195,156,403,611,286.16,250.97,0,132.23,191.94,110.29,330.79,138,9.52,9.56,9.6,9.54,7.97,8.2,7.96,7.96,0,7.04,0,7.223,3.57,3.57,5.89,2.43,2.44,3.54
1237,3/6/2024,76.31,151.67,74.50555556,0,0,246.76,0,201,163,426,669,100.9,86.11,0,130.64,195.25,112.09,379.49,91.7,9.54,9.63,9.7,9.58,8.47,8.22,8.08,8.02,0.29,7.053,1.54,7.299,2.09,2.09,5.99,2.44,2.45,3.59
1238,3/7/2024,76.31,151.67,76.63428571,0,0,297.52,47.55,239,199,489,776,27.64,23.2,0,152.61,216.65,111.39,213.14,71.4,9.67,9.8,9.87,9.76,8.67,8.27,8.12,8.06,0.76,7.138,0.68,7.373,3.96,3.96,6.06,2.44,2.45,3.61
1239,3/8/2024,76.31,151.91,78.76301587,0.83,0,370.12,120.89,241,200,480,752,47.64,40.2,0,162.76,221.49,113.64,397.07,80.9,9.68,9.78,9.84,9.74,8.54,8.2,8.12,8.06,0,7.196,0,7.362,3.23,3.23,6.06,2.42,2.44,3.61
1240,3/9/2024,76.3,152.1,80.89174603,0,0,367.25,119.65,231,188,461,715,87.74,91.08,0,159.24,216.91,115.89,400.22,69.8,9.64,9.72,9.78,9.69,7.98,8.19,8.1,8.05,0,7.212,0,7.35,4.13,4.13,6.06,2.4,2.43,3.61
1241,3/10/2024,76.3,151.98,83.02047619,0,0,370.81,119.48,221,180,448,684,202.25,179.31,0,151.73,211.11,118.14,401.06,107,9.61,9.69,9.73,9.65,8.48,8.23,8.08,8.03,0,7.214,0,7.346,2.69,2.69,6.06,2.39,2.42,3.61
1242,3/11/2024,76.29,152.09,85.14920635,0,0,365.59,119.69,216,177,440,672,194.97,145.9,0,146.57,205.82,120.39,401.04,103,9.59,9.67,9.71,9.63,8.63,8.2,8.05,8.02,0,7.201,0,7.33,5.01,5.01,6.04,2.38,2.4,3.6
1243,3/12/2024,76.25,152.05,87.27793651,0,0,366.84,119.47,209,173,430,653,170.41,170,0,143.63,201.98,122.64,397.91,81.8,9.57,9.64,9.68,9.62,8.52,8.18,8.03,8,0,7.185,0,7.315,4.43,4.43,6.02,2.36,2.39,3.6
1244,3/13/2024,66.4,152.01,89.40666667,0,0,363.62,119.29,203,166,420,633,209.28,204.46,0,141.19,198.45,128.55,394.98,94.3,9.55,9.61,9.65,9.58,7.98,8.19,8.01,7.98,0,7.169,0,7.302,4.41,4.41,6,2.35,2.38,3.6
1245,3/14/2024,45.87,147.15,91.53539683,0,0,370.94,119.85,196,161,411,617,212.86,227,0,136.49,196.34,128.8,398.43,135,9.53,9.58,9.62,9.56,8.48,8.18,8,7.98,0,7.151,0,7.287,3.25,3.25,5.98,2.34,2.37,3.6
1246,3/15/2024,166.64,0,93.66412698,0,0,292.83,52.91,190,155,403,601,212.41,225.72,0,133.05,193.2,125.35,397.99,55.9,9.51,9.56,9.59,9.53,8.6,8.18,7.98,7.97,0,7.122,0,7.272,3.46,3.46,5.96,2.33,2.35,3.59
1247,3/16/2024,172.18,0,95.79285714,0,0,244.93,0,182,149,394,581,288.78,283.45,0,129.2,190.41,121.87,392.69,33.8,9.48,9.53,9.56,9.51,8.51,8.21,7.97,7.96,0,7.102,0,7.257,2.97,2.97,5.94,2.32,2.34,3.56
1248,3/17/2024,133.85,0,97.9215873,0,0,226.5,0,174,143,384,563,254.19,298.29,0,123.03,187.14,118.4,397.65,39,9.45,9.5,9.53,9.48,7.99,8.22,7.96,7.95,0,7.08,0,7.245,3.18,3.18,5.92,2.31,2.33,3.55
1249,3/18/2024,76.43,0,100.0503175,0,0,245.18,0,165,137,376,548,280.84,299.72,0,117.92,182.39,114.92,378.44,28.2,9.42,9.48,9.5,9.45,8.49,8.22,7.95,7.95,0,7.06,0,7.231,3.36,3.36,5.9,2.3,2.32,3.54
1250,3/19/2024,113.15,0,102.1790476,0,0,246.38,0,160,133,371,542,306.97,263.3,0,111.68,180.01,111.44,394.73,50.8,9.41,9.46,9.5,9.44,8.57,8.21,7.96,7.95,0.01,7.037,0,7.215,4.13,4.13,5.89,2.28,2.3,3.53
1251,3/20/2024,137.38,0,104.3077778,0,0,248.01,0,155,127,362,532,320.25,269.22,0,107.94,177.88,108.94,396.56,93.5,9.39,9.43,9.48,9.41,8.5,8.2,7.94,7.94,0,7.012,0,7.196,3.83,3.83,5.86,2.27,2.29,3.52
1252,3/21/2024,150.54,0,106.4365079,0,10.08,239.23,0,150,123,357,527,187.84,160.56,0,105.27,175.54,111.7,389.93,78.5,9.37,9.42,9.47,9.39,7.99,8.15,7.92,7.93,0,6.993,0,7.179,3.08,3.08,5.84,2.29,2.28,3.49
1253,3/22/2024,82.77,0,108.5652381,1.87,0,380.55,125.98,172,139,389,574,42.06,36.56,0,114.06,184.09,115.24,217.28,136,9.45,9.51,9.56,9.47,8.47,8.12,7.96,7.97,2.19,7.04,1.75,7.224,0.73,0.73,5.87,2.4,2.36,3.55
1254,3/23/2024,0,0,110.6939683,241.54,167.67,563.37,300.49,234,183,469,707,0,0,0,146.61,221.05,118.78,0,206.6,9.66,9.74,9.79,9.73,8.5,8.35,8.36,8.3,1.99,7.307,4.17,7.552,2.41,2.41,6.24,2.7,2.68,3.82
1255,3/24/2024,0,0,112.8226984,269.17,276.68,563.19,295.27,237,187,476,717,0,0,0,151.75,224.92,122.32,0,277.2,9.68,9.76,9.81,9.72,8.5,8.39,8.33,8.28,0,7.369,0.01,7.607,4.88,4.88,6.22,2.74,2.72,3.84
1256,3/25/2024,0,0,114.9514286,266.31,277.66,555.24,292.31,231,180,465,694,0,0,0,154.16,222.18,125.87,0,347.8,9.66,9.73,9.77,9.69,8.24,8.29,8.26,8.22,0,7.348,0,7.559,4.24,4.24,6.18,2.72,2.7,3.86
1257,3/26/2024,0,0,117.0801587,268.98,173.72,561.44,300.08,223,171,453,672,0.37,0.09,0,152.1,217.53,129.41,289.3,418.4,9.63,9.69,9.74,9.66,8.47,8.21,8.22,8.17,0,7.311,0,7.518,4.54,4.54,6.14,2.7,2.68,3.86
1258,3/27/2024,0,0,119.2088889,267.13,0,552.27,306.79,216,166,444,653,21.81,17.78,0,148.79,213.35,131.27,395.85,489,9.61,9.67,9.71,9.64,8.47,8.19,8.17,8.14,0,7.277,0,7.487,4.26,4.26,6.11,2.67,2.67,3.86
1259,3/28/2024,0,0,121.337619,268.15,0,512.4,297.12,202,157,431,629,89.16,87.04,0,140.23,204.12,127.75,337.52,475,9.56,9.63,9.67,9.6,8.5,8.24,8.14,8.11,0,7.243,0,7.457,4.19,4.19,6.08,2.64,2.65,3.86
1260,3/29/2024,0,0,123.4663492,266.35,0,432.75,199.36,197,153,423,619,112.52,101.7,0,135.81,199.56,123.83,388.66,417,9.55,9.61,9.65,9.58,8.36,8.18,8.11,8.08,0,7.208,0,7.422,5.38,5.38,6.04,2.61,2.63,3.85
1261,3/30/2024,0,0,125.5950794,267.33,0,373.62,147.98,189,147,410,596,130.09,147.75,0,132.38,195.83,119.9,392.59,390,9.52,9.57,9.61,9.55,8.48,8.18,8.08,8.06,0,7.18,0,7.393,4.82,4.82,6.01,2.58,2.61,3.85
1262,3/31/2024,0,0,127.7238095,267.17,0,314.01,68.37,182,141,399,582,152.14,148.56,0,127.77,192.88,115.98,390.68,365,9.5,9.54,9.57,9.52,8.47,8.17,8.05,8.05,0,7.151,0,7.365,5.07,5.07,5.98,2.55,2.59,3.83
1263,4/1/2024,0,0,129.8525397,183.47,0,314.18,68.67,57,59,394,567,244.62,181.36,0,43.41,59.83,112.05,394.64,349,9.08,9.53,9.54,9.16,8.49,8.19,8.03,8.02,0,7.121,0,7.34,5.07,5.07,5.96,2.53,2.57,3.82
1264,4/2/2024,0,0,131.9812698,111.57,0,313.99,68.17,0,0,399,567,244.46,187.12,0,0,0,108.58,392.18,278,8.81,9.55,9.54,8.94,8.37,8.2,8.01,8.01,0,7.098,0,7.319,5.2,5.2,5.93,2.51,2.55,3.8
1265,4/3/2024,0,0,134.11,0,0,315.13,69,0,0,388,551,240.3,229.75,0,0,0,108.06,390.36,188,8.76,9.51,9.5,8.9,8.47,8.21,7.99,8,0,7.074,0,7.299,5.25,5.25,5.91,2.49,2.53,3.78
1266,4/4/2024,0,0,134,93.46,0,313.21,68.06,0,0,393,560,243.99,231.38,0,0,0,108.06,395.11,350,8.76,9.53,9.52,8.89,8.47,8.22,7.99,7.99,0.2,7.06,0.11,7.289,3.07,3.07,5.91,2.52,2.55,3.8
1267,4/5/2024,0,0,132.63,132.17,0,314.81,69.06,0,0,392,563,245.1,232.07,0,0,0,108.06,398.85,370,8.75,9.53,9.52,8.87,8.47,8.21,7.97,7.98,0,7.045,0,7.271,5.66,5.66,5.88,2.52,2.55,3.77
1268,4/6/2024,0,0,134.76,134.29,0,315.96,70.02,0,0,383,553,291.32,276.18,0,0,0,108.06,395.24,347,8.74,9.5,9.49,8.85,8.41,8.22,7.96,7.97,0,7.02,0,7.251,5.66,5.66,5.86,2.5,2.53,3.76
1269,4/7/2024,0,0,134.45,133.98,0,313.55,68.86,0,0,376,549,251.53,248.4,0,0,0,108.06,397.67,326,8.73,9.48,9.48,8.83,8.48,8.2,7.94,7.96,0,6.991,0,7.229,4.92,4.92,5.83,2.49,2.52,3.73
1270,4/8/2024,0,0,116.14,115.72,0,313.83,69.83,0,0,369,545,244.31,249.13,0,0,0,108.06,394.06,253,8.72,9.46,9.47,8.82,8.47,8.18,7.93,7.95,0,6.969,0,7.209,4.84,4.84,5.81,2.47,2.5,3.71
1271,4/9/2024,0,0,0,0,0,315.3,70.88,0,0,360,529,265.48,251.8,0,0,0,108.06,397.6,266,8.75,9.43,9.43,8.8,8.45,8.16,7.91,7.93,0,6.933,0,7.187,4.15,4.15,5.78,2.46,2.49,3.69
1272,4/10/2024,0,0,0,0,0,312.67,69.52,0,0,350,506,298.81,292.31,0,0,0,107.02,392.37,132,8.71,9.4,9.38,8.79,8.45,8.18,7.89,7.91,0,6.893,0,7.169,4.75,4.75,5.76,2.44,2.47,3.67
1273,4/11/2024,0,0,0,0,0,311.99,70.22,0,0,333,484,339.6,329.3,0,0,0,101.78,380.41,-23.5,8.71,9.35,9.33,8.78,8.48,8.21,7.88,7.9,0.04,6.854,0,7.154,4.02,4.02,5.74,2.43,2.46,3.65
1274,4/12/2024,0,0,0,0,0,313.18,71.12,0,0,329,483,338.38,339.09,0,0,0,96.1,392.21,-38.7,8.69,9.34,9.33,8.76,8.47,8.22,7.87,7.89,0,6.82,0,7.139,5.78,5.78,5.72,2.42,2.44,3.65
1275,4/13/2024,0,0,0,0,0,263.31,22.04,0,0,323,476,339.91,328.48,0,0,0,90.41,391.4,62.5,8.69,9.32,9.31,8.74,8.43,8.2,7.86,7.88,0,6.779,0,7.12,5.94,5.94,5.7,2.4,2.42,3.63
1276,4/14/2024,0,0,0,0,0,245.52,0,0,0,316,466,321.58,310.65,0,0,0,84.73,392.56,253,8.68,9.3,9.28,8.73,8.47,8.18,7.84,7.87,0,6.747,0,7.1,5.5,5.5,5.68,2.39,2.4,3.59
1277,4/15/2024,0,0,0,0,0,245.46,0,0,0,307,455,367.68,336.56,0,0,0,79.04,379.29,228,8.67,9.27,9.25,8.71,8.48,8.19,7.83,7.86,0,6.71,0,7.081,5.72,5.72,5.66,2.37,2.39,3.58
1278,4/16/2024,81.09,0,0,0,0,242.72,0,0,0,299,445,351.93,319.3,0,0,0,73.36,391.28,183,8.66,9.24,9.23,8.72,8.48,8.17,7.81,7.85,0,6.673,0,7.065,5.63,5.63,5.64,2.35,2.37,3.56
1279,4/17/2024,115.15,0,0,0,0,241.65,0,0,0,288,429,394.11,357.74,0,0,0,68.31,353.98,134,8.65,9.21,9.19,8.73,8.41,8.19,7.8,7.84,0,6.629,0,7.049,5.59,5.59,5.62,2.33,2.35,3.54
1280,4/18/2024,110.12,0,0,0,0,248.65,0,0,0,275,414,424.36,396.19,0,0,0,65.72,307.73,104,8.64,9.17,9.15,8.71,8.47,8.21,7.78,7.83,0,6.586,0,7.033,5.2,5.2,5.6,2.31,2.33,3.51
1281,4/19/2024,76.62,0,0.63,0.28,0,247.07,0,0,0,262,398,422.67,408.81,0,0,0,63.38,327.29,140,8.63,9.13,9.12,8.68,8.48,8.21,7.77,7.82,0,6.553,0,7.02,4.69,4.69,5.58,2.29,2.32,3.49
1282,4/20/2024,76.64,0,0,0,0,244.44,0,0,0,247,379,445.84,407.25,0,0,0,61.04,319.17,51.4,8.63,9.1,9.08,8.66,8.48,8.21,7.76,7.82,0,6.517,0,7.004,4.52,4.52,5.57,2.27,2.3,3.48
1283,4/21/2024,76.62,0,0,0,0,242.67,0,0,0,231,358,462.33,424.75,0,0,0,58.69,331.01,-7.46,8.61,9.06,9.04,8.64,8.37,8.22,7.76,7.82,0,6.485,0,6.993,5.31,5.31,5.55,2.26,2.28,3.46
1284,4/22/2024,76.62,0,0,0,0,244.18,0,0,0,222,350,391.95,374.24,0,0,0,56.35,342.86,63.4,8.61,9.04,9.03,8.62,8.47,8.22,7.75,7.82,0.03,6.45,0,6.979,3.63,3.63,5.54,2.24,2.26,3.43
1285,4/23/2024,76.64,0,0,0,0,243.39,0,0,0,217,344,406.16,397.79,0,0,0,27.23,290.11,-33.4,8.61,9.04,9.02,8.61,8.47,8.19,7.75,7.84,0,6.421,0,6.962,5.42,5.42,5.52,2.22,2.25,3.42
1286,4/24/2024,76.6,0,0,0,0,219.32,0,0,0,205,332,395.66,410.21,0,0,0,0,351.43,-70.2,8.6,9.01,9,8.6,8.48,8.21,7.74,7.82,0,6.384,0,6.945,5.48,5.48,5.49,2.2,2.23,3.4
1287,4/25/2024,76.57,0,0,0,0,190.21,0,0,0,193,319,410.94,404.33,0,0,0,0,316.06,-52.2,8.59,8.98,8.97,8.59,8.37,8.2,7.74,7.82,0,6.35,0,6.931,5.72,5.72,5.48,2.19,2.21,3.38
1288,4/26/2024,63.54,0,0,0,0,191.03,0,0,0,180,301,438.57,412.88,0,0,0,0,295.2,-36.5,8.62,8.94,8.92,8.57,8.48,8.19,7.73,7.82,0,6.321,0,6.918,5.59,5.59,5.46,2.17,2.19,3.37
1289,4/27/2024,38.03,0,0,0,0,191.6,0,0,0,169,289,418.09,388.06,0,0,0,0,285.62,-18.5,8.57,8.91,8.89,8.56,8.48,8.17,7.72,7.8,0,6.292,0,6.905,4.35,4.35,5.45,2.17,2.17,3.34
1290,4/28/2024,30.41,0,0,0,0,189.87,0,0,0,157,274,437.91,416.97,0,0,0,0,264.88,-14.2,8.56,8.88,8.85,8.55,8.48,8.16,7.71,7.79,0,6.267,0,6.894,3.93,3.93,5.43,2.16,2.15,3.32
1291,4/29/2024,0.01,0,0,0,0,187.82,0,0,0,145,261,466.53,438.24,0,0,0,0,267.59,4.19,8.54,8.83,8.81,8.53,8.35,8.17,7.7,7.79,0,6.234,0,6.883,5.01,5.01,5.41,2.14,2.13,3.31
1292,4/30/2024,0,0,115.44,83.81,0,270.03,50.03,0,0,141,258,372.27,345.05,0,0,0,0,320.91,226,8.55,8.84,8.81,8.55,8.46,8.2,7.69,7.8,0.59,6.235,4.12,7.029,2.75,2.75,5.41,2.37,2.23,3.33
1293,5/1/2024,0,0,107.91,107.33,0,411.86,168.7,0,0,146,267,282.66,274.63,0,0,0,0,395.71,629,8.56,8.89,8.87,8.59,8.46,8.14,7.77,7.82,0.05,6.295,0.02,7.179,2.75,2.75,5.5,2.47,2.31,3.42
1294,5/2/2024,0,0,0,0,0,313.79,68.57,0,0,127,246,429.36,409.16,0,0,0,0,393.25,457,8.61,8.83,8.8,8.57,8.48,8.2,7.77,7.82,0,6.298,0,7.106,2.75,2.75,5.49,2.44,2.31,3.41
1295,5/3/2024,0,0,0,0,0,306.43,69.7,0,0,115,234,407.37,381.31,0,0,0,0,392.9,388,8.59,8.8,8.77,8.53,8.34,8.19,7.76,7.81,0.01,6.284,0,7.056,2.75,2.75,5.48,2.41,2.32,3.41
1296,5/4/2024,0,0,0,0,0,246.03,16.38,0,0,102,221,405.48,389.79,0,0,0,0,393.17,330,8.5,8.76,8.74,8.52,8.46,8.18,7.75,7.8,0,6.262,0,7.019,2.75,2.75,5.47,2.39,2.31,3.4
1297,5/5/2024,0,0,0,0,0,223.59,0,0,0,90,206,412.08,398.35,0,0,0,0,372.7,272,8.49,8.72,8.69,8.49,8.47,8.18,7.73,7.8,0,6.243,0,6.988,2.75,2.75,5.45,2.37,2.29,3.4
1298,5/6/2024,70.14,0,0,0,0,234.37,0,0,0,75,189,467.21,437.49,0,0,0,0,297.86,59.9,8.46,8.66,8.63,8.47,8.47,8.19,7.72,7.79,0,6.218,0,6.959,2.75,2.75,5.44,2.34,2.28,3.39
1299,5/7/2024,151.98,0,0,0,0,245.19,0,0,0,62,173,488.51,461.58,0,0,0,0,284.26,12.8,8.44,8.6,8.57,8.45,8.33,8.2,7.71,7.78,0,6.187,0,6.936,2.75,2.75,5.42,2.32,2.26,3.38
1300,5/8/2024,96.34,0,0,0,0,56.63,0,0,0,51,159,482.96,457.44,0,0,0,0,292.15,3.89,8.41,8.54,8.52,8.42,8.48,8.21,7.7,7.78,0,6.147,0,6.915,2.75,2.75,5.4,2.3,2.25,3.36
